c2	2013	11	4	0	0	0
c2	2013	11	4	0	5	0
c2	2013	11	4	0	10	0
c2	2013	11	4	0	15	0
c2	2013	11	4	0	20	0
c2	2013	11	4	0	25	0
c2	2013	11	4	0	30	0
c2	2013	11	4	0	35	0
c2	2013	11	4	0	40	0
c2	2013	11	4	0	45	0
c2	2013	11	4	0	50	0
c2	2013	11	4	0	55	0
c2	2013	11	4	1	0	0
c2	2013	11	4	1	5	0
c2	2013	11	4	1	10	0
c2	2013	11	4	1	15	0
c2	2013	11	4	1	20	0
c2	2013	11	4	1	25	0
c2	2013	11	4	1	30	0
c2	2013	11	4	1	35	0
c2	2013	11	4	1	40	0
c2	2013	11	4	1	45	0
c2	2013	11	4	1	50	0
c2	2013	11	4	1	55	0
c2	2013	11	4	2	0	0
c2	2013	11	4	2	5	0
c2	2013	11	4	2	10	0
c2	2013	11	4	2	15	0
c2	2013	11	4	2	20	0
c2	2013	11	4	2	25	0
c2	2013	11	4	2	30	0
c2	2013	11	4	2	35	0
c2	2013	11	4	2	40	0
c2	2013	11	4	2	45	0
c2	2013	11	4	2	50	0
c2	2013	11	4	2	55	0
c2	2013	11	4	3	0	0
c2	2013	11	4	3	5	0
c2	2013	11	4	3	10	0
c2	2013	11	4	3	15	0
c2	2013	11	4	3	20	0
c2	2013	11	4	3	25	0
c2	2013	11	4	3	30	0
c2	2013	11	4	3	35	0
c2	2013	11	4	3	40	0
c2	2013	11	4	3	45	0
c2	2013	11	4	3	50	0
c2	2013	11	4	3	55	0
c2	2013	11	4	4	0	0
c2	2013	11	4	4	5	0
c2	2013	11	4	4	10	0
c2	2013	11	4	4	15	0
c2	2013	11	4	4	20	0
c2	2013	11	4	4	25	0
c2	2013	11	4	4	30	0
c2	2013	11	4	4	35	0
c2	2013	11	4	4	40	0
c2	2013	11	4	4	45	0
c2	2013	11	4	4	50	0
c2	2013	11	4	4	55	0
c2	2013	11	4	5	0	0
c2	2013	11	4	5	5	0
c2	2013	11	4	5	10	0
c2	2013	11	4	5	15	0
c2	2013	11	4	5	20	0
c2	2013	11	4	5	25	0
c2	2013	11	4	5	30	0
c2	2013	11	4	5	35	0
c2	2013	11	4	5	40	0
c2	2013	11	4	5	45	0
c2	2013	11	4	5	50	0
c2	2013	11	4	5	55	0
c2	2013	11	4	6	0	0
c2	2013	11	4	6	5	0
c2	2013	11	4	6	10	0
c2	2013	11	4	6	15	0
c2	2013	11	4	6	20	0
c2	2013	11	4	6	25	0
c2	2013	11	4	6	30	0
c2	2013	11	4	6	35	0
c2	2013	11	4	6	40	0
c2	2013	11	4	6	45	0
c2	2013	11	4	6	50	0
c2	2013	11	4	6	55	0
c2	2013	11	4	7	0	0.0
c2	2013	11	4	7	5	0.0
c2	2013	11	4	7	10	0.0
c2	2013	11	4	7	15	0.0
c2	2013	11	4	7	20	0.0
c2	2013	11	4	7	25	0.0
c2	2013	11	4	7	30	0.0
c2	2013	11	4	7	35	0.0
c2	2013	11	4	7	40	0.0
c2	2013	11	4	7	45	0.0
c2	2013	11	4	7	50	0.0
c2	2013	11	4	7	55	0.0
c2	2013	11	4	8	0	0.0
c2	2013	11	4	8	5	0.0
c2	2013	11	4	8	10	0.0
c2	2013	11	4	8	15	0.0
c2	2013	11	4	8	20	0.0
c2	2013	11	4	8	25	0.0
c2	2013	11	4	8	30	0.0
c2	2013	11	4	8	35	0.0
c2	2013	11	4	8	40	0.0
c2	2013	11	4	8	45	0.0
c2	2013	11	4	8	50	0.0
c2	2013	11	4	8	55	0.0
c2	2013	11	4	9	0	0.0
c2	2013	11	4	9	5	0.0
c2	2013	11	4	9	10	0.0
c2	2013	11	4	9	15	0.0
c2	2013	11	4	9	20	0.0
c2	2013	11	4	9	25	0.0
c2	2013	11	4	9	30	0.0
c2	2013	11	4	9	35	0.0
c2	2013	11	4	9	40	0.0
c2	2013	11	4	9	45	0.0
c2	2013	11	4	9	50	0.0
c2	2013	11	4	9	55	0.0
c2	2013	11	4	10	0	0.0
c2	2013	11	4	10	5	0.0
c2	2013	11	4	10	10	0.0
c2	2013	11	4	10	15	0.022
c2	2013	11	4	10	20	0.116
c2	2013	11	4	10	25	0.116
c2	2013	11	4	10	30	0.175
c2	2013	11	4	10	35	0.498
c2	2013	11	4	10	40	0.992
c2	2013	11	4	10	45	0.316
c2	2013	11	4	10	50	0.134
c2	2013	11	4	10	55	0.135
c2	2013	11	4	11	0	0.160
c2	2013	11	4	11	5	0.181
c2	2013	11	4	11	10	0.0
c2	2013	11	4	11	15	0.0
c2	2013	11	4	11	20	0.0
c2	2013	11	4	11	25	0.0
c2	2013	11	4	11	30	0.035
c2	2013	11	4	11	35	0.0
c2	2013	11	4	11	40	0.290
c2	2013	11	4	11	45	0.427
c2	2013	11	4	11	50	0.388
c2	2013	11	4	11	55	0.557
c2	2013	11	4	12	0	1.036
c2	2013	11	4	12	5	0.806
c2	2013	11	4	12	10	0.404
c2	2013	11	4	12	15	0.952
c2	2013	11	4	12	20	1.027
c2	2013	11	4	12	25	1.235
c2	2013	11	4	12	30	1.621
c2	2013	11	4	12	35	0.849
c2	2013	11	4	12	40	0.155
c2	2013	11	4	12	45	0.195
c2	2013	11	4	12	50	0.093
c2	2013	11	4	12	55	0.220
c2	2013	11	4	13	0	0.048
c2	2013	11	4	13	5	0.302
c2	2013	11	4	13	10	0.489
c2	2013	11	4	13	15	0.255
c2	2013	11	4	13	20	1.131
c2	2013	11	4	13	25	0.717
c2	2013	11	4	13	30	1.412
c2	2013	11	4	13	35	1.526
c2	2013	11	4	13	40	0.925
c2	2013	11	4	13	45	1.946
c2	2013	11	4	13	50	1.461
c2	2013	11	4	13	55	4.228
